user_id,is_fake_account,fraud_type,fraud_reason,label_source
USR06096,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06097,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06098,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06099,False,normal,,rule_based
USR06100,False,normal,,rule_based
USR06101,False,normal,,rule_based
USR06102,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06103,False,normal,,rule_based
USR06104,False,normal,,rule_based
USR06105,False,normal,,rule_based
USR06106,False,normal,,rule_based
USR06107,False,normal,,rule_based
USR06108,False,normal,,rule_based
USR06109,False,normal,,rule_based
USR06110,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06111,False,normal,,rule_based
USR06112,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06113,False,normal,,rule_based
USR06114,False,normal,,rule_based
USR06115,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06116,False,normal,,rule_based
USR06117,False,normal,,rule_based
USR06118,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06119,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06120,False,normal,,rule_based
USR06121,False,normal,,rule_based
USR06122,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06123,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06124,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06125,False,normal,,rule_based
USR06126,False,normal,,rule_based
USR06127,False,normal,,rule_based
USR06128,False,normal,,rule_based
USR06129,False,normal,,rule_based
USR06130,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06131,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06132,False,normal,,rule_based
USR06133,False,normal,,rule_based
USR06134,False,normal,,rule_based
USR06135,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06136,False,normal,,rule_based
USR06137,False,normal,,rule_based
USR06138,False,normal,,rule_based
USR06139,False,normal,,rule_based
USR06140,False,normal,,rule_based
USR06141,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06142,False,normal,,rule_based
USR06143,False,normal,,rule_based
USR06144,False,normal,,rule_based
USR06145,False,normal,,rule_based
USR06146,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06147,False,normal,,rule_based
USR06148,False,normal,,rule_based
USR06149,False,normal,,rule_based
USR06150,False,normal,,rule_based
USR06151,False,normal,,rule_based
USR06152,False,normal,,rule_based
USR06153,False,normal,,rule_based
USR06154,False,normal,,rule_based
USR06155,False,normal,,rule_based
USR06156,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06157,False,normal,,rule_based
USR06158,False,normal,,rule_based
USR06159,False,normal,,rule_based
USR06160,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06161,False,normal,,rule_based
USR06162,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06163,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06164,False,normal,,rule_based
USR06165,False,normal,,rule_based
USR06166,False,normal,,rule_based
USR06167,False,normal,,rule_based
USR06168,False,normal,,rule_based
USR06169,False,normal,,rule_based
USR06170,False,normal,,rule_based
USR06171,False,normal,,rule_based
USR06172,False,normal,,rule_based
USR06173,False,normal,,rule_based
USR06174,False,normal,,rule_based
USR06175,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06176,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06177,False,normal,,rule_based
USR06178,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06179,False,normal,,rule_based
USR06180,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06181,False,normal,,rule_based
USR06182,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06183,False,normal,,rule_based
USR06184,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06185,False,normal,,rule_based
USR06186,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06187,False,normal,,rule_based
USR06188,False,normal,,rule_based
USR06189,False,normal,,rule_based
USR06190,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06191,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06192,False,normal,,rule_based
USR06193,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06194,False,normal,,rule_based
USR06195,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06196,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06197,False,normal,,rule_based
USR06198,False,normal,,rule_based
USR06199,False,normal,,rule_based
USR06200,False,normal,,rule_based
USR06201,False,normal,,rule_based
USR06202,False,normal,,rule_based
USR06203,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR06204,False,normal,,rule_based
USR06205,False,normal,,rule_based
USR06206,False,normal,,rule_based
USR06207,False,normal,,rule_based
USR06208,False,normal,,rule_based
USR06209,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06210,False,normal,,rule_based
USR06211,False,normal,,rule_based
USR06212,False,normal,,rule_based
USR06213,False,normal,,rule_based
USR06214,False,normal,,rule_based
USR06215,False,normal,,rule_based
USR06216,False,normal,,rule_based
USR06217,False,normal,,rule_based
USR06218,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06219,False,normal,,rule_based
USR06220,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06221,False,normal,,rule_based
USR06222,False,normal,,rule_based
USR06223,False,normal,,rule_based
USR06224,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06225,False,normal,,rule_based
USR06226,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06227,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR06228,False,normal,,rule_based
USR06229,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06230,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06231,False,normal,,rule_based
USR06232,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06233,False,normal,,rule_based
USR06234,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06235,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06236,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06237,False,normal,,rule_based
USR06238,False,normal,,rule_based
USR06239,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR06240,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06241,False,normal,,rule_based
USR06242,False,normal,,rule_based
USR06243,False,normal,,rule_based
USR06244,False,normal,,rule_based
USR06245,False,normal,,rule_based
USR06246,False,normal,,rule_based
USR06247,False,normal,,rule_based
USR06248,False,normal,,rule_based
USR06249,False,normal,,rule_based
USR06250,False,normal,,rule_based
USR06251,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06252,False,normal,,rule_based
USR06253,False,normal,,rule_based
USR06254,False,normal,,rule_based
USR06255,False,normal,,rule_based
USR06256,False,normal,,rule_based
USR06257,False,normal,,rule_based
USR06258,False,normal,,rule_based
USR06259,True,referral_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06260,False,normal,,rule_based
USR06261,False,normal,,rule_based
USR06262,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06263,False,normal,,rule_based
USR06264,False,normal,,rule_based
USR06265,False,normal,,rule_based
USR06266,False,normal,,rule_based
USR06267,False,normal,,rule_based
USR06268,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR06269,False,normal,,rule_based
USR06270,False,normal,,rule_based
USR06271,False,normal,,rule_based
USR06272,False,normal,,rule_based
USR06273,False,normal,,rule_based
USR06274,False,normal,,rule_based
USR06275,False,normal,,rule_based
USR06276,False,normal,,rule_based
USR06277,False,normal,,rule_based
USR06278,False,normal,,rule_based
USR06279,False,normal,,rule_based
USR06280,False,normal,,rule_based
USR06281,False,normal,,rule_based
USR06282,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR06283,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR06284,False,normal,,rule_based
USR06285,False,normal,,rule_based
USR06286,False,normal,,rule_based
